id,title,uri,Grading,Internal Comment,Number,Address,City,Postcode,Country,Email Address,About,Display Centre,Store Address,Publish Date,Sells Cladding,Sells Decking,Lat,Lng,Telephone Number,Telephone Number 2,Key Distributor,Premier Distributor,Approved Installer,Type of Installer/Distributor,Website
1130,Buildbase - Bolton,/location/buildbase---bolton,Ungraded,,Atlas Mill,Chorle Old Road,Bolton,BL1 4QG,United Kingdom,bolton@buildbase.co.uk,,Off,"Atlas Mill
Chorle Old Road
Bolton
BL1 4QG
United Kingdom","Thu, 02/22/2024 - 18:13",Off,On,53.5870568,-2.4553931,01204 493 961,,,,,KEY Distributor,https://www.buildbase.co.uk/
1131,Buildbase Arbroath,/location/buildbase-arbroath,Ungraded,,Buildbase,Peasiehill Road,Elliot Industrial Estate,DD11 2NJ,United Kingdom,arbroath@buildbase.co.uk,,Off,"Buildbase
Peasiehill Road
Elliot Industrial Estate
DD11 2NJ
United Kingdom","Fri, 02/23/2024 - 09:15",Off,On,56.5529204,-2.6181036,01241 430 003,,,,,KEY Distributor,https://www.buildbase.co.uk/
1132,Buildbase Banchory,/location/buildbase-banchory,Ungraded,,,North Deeside Road,Banchory,AB31 5YR,United Kingdom,banchory@buildbase.co.uk,"Our services include; Building Materials, Tool And Equipment Hire, Kitchen & Bathroom Showroom, Extended Paint Range. When you trade with PDM Buildbase Scotland you can rely on your local branch team to provide a service you can trust, whether that's deliveries scheduled to suit you, the availability you’d expect or expert product advice. We understand our local traders because we’re local too. Lead by a homegrown team, we focus on stocking the right materials for the job from leading Scottish and national suppliers, so you’ll always find what you need.",Off,"North Deeside Road
Banchory
AB31 5YR
United Kingdom","Fri, 02/23/2024 - 08:39",Off,On,57.0549583,-2.4793911,01330 820 118,,,,,KEY Distributor,https://www.buildbase.co.uk/storefinder/store/Banchory-1257
1133,Buildbase Barnsley,/location/buildbase-barnsley,Ungraded,,Buildbase,Wakefield Road,Barnsley,S71 1NH,United Kingdom,barnsley@buildbase.co.uk,,Off,"Buildbase
Wakefield Road
Barnsley
S71 1NH
United Kingdom","Thu, 02/22/2024 - 18:13",Off,On,53.5712676,-1.4736113,01226 730 400,,,,,KEY Distributor,https://www.buildbase.co.uk/
1134,Buildbase Inverness,/location/buildbase-inverness,Ungraded,,Buildbase,Shore Street,Inverness,IV1 1NY,United Kingdom,Inverness@buildbase.co.uk,,Off,"Buildbase
Shore Street
Inverness
IV1 1NY
United Kingdom","Fri, 02/23/2024 - 09:15",Off,On,57.485008,-4.2293606,01463 233 013,,,,,KEY Distributor,https://www.buildbase.co.uk/
1135,Buildbase Islay,/location/buildbase-islay,Ungraded,,The Old Stables,Port Ellen,Islay,PA42 7AS,United Kingdom,islay@buildbase.co.uk,,Off,"The Old Stables
Port Ellen
Islay
PA42 7AS
United Kingdom","Thu, 02/22/2024 - 18:13",Off,On,55.6288718,-6.1898484,01496 302 234,,,,,KEY Distributor,https://www.buildbase.co.uk/
1136,Buildbase Preston,/location/buildbase-preston,Ungraded,,Buildbase,"Waverley Park, Miller Road",Ribbleton,PR1 5QS,United Kingdom,preston@buildbase.co.uk,,Off,"Buildbase
Waverley Park, Miller Road
Ribbleton
PR1 5QS
United Kingdom","Fri, 02/23/2024 - 09:11",Off,On,53.768061,-2.6700002,01772 704 848,,,,,,https://www.buildbase.co.uk/
1137,Buildbase Sunderland,/location/buildbase-sunderland,Ungraded,,Buildbase,Commercial Road,Sunderland,SR2 8QR,United Kingdom,sunderland@buildbase.co.uk,,Off,"Buildbase
Commercial Road
Sunderland
SR2 8QR
United Kingdom","Fri, 02/23/2024 - 09:11",Off,On,54.8990327,-1.3654144,01915 659 025,,,,,KEY Distributor,https://www.buildbase.co.uk/
1138,Buildbase Sunderland,/location/buildbase-sunderland-1,Ungraded,,Buildbase Stornoway,18 Lewis Street,Stornoway,HS1 2JF,United Kingdom,stornoway@buildbase.co.uk,,Off,"Buildbase Stornoway
18 Lewis Street
Stornoway
HS1 2JF
United Kingdom","Thu, 02/22/2024 - 18:13",Off,On,58.2099433,-6.3846758,01851 702 160,,,,,KEY Distributor,https://www.buildbase.co.uk/
1139,Buildbase Whitburn,/location/buildbase-whitburn,Ungraded,,Buildbase Whitburn,Dixon Terrace,Whitburn,EH47 0LH,United Kingdom,whitburn@buildbase.co.uk,,Off,"Buildbase Whitburn
Dixon Terrace
Whitburn
EH47 0LH
United Kingdom","Thu, 02/22/2024 - 18:15",Off,On,55.8588128,-3.7006345,01501 741 316,,,,,KEY Distributor,https://www.buildbase.co.uk/
1140,Buildit Cam,/location/buildit-cam,Ungraded,,Unit 2-4,Wisloe Road Business Park,Gloucester,GL2 7AF,United Kingdom,millboard@builditonline.co.uk,"Buildit are a local, independent Builders Merchant offering a comprehensive range of products to the trade and DIY customer. Buildit have three branches which are located to service Gloucestershire and the Wiltshire borders.",Off,"Unit 2-4
Wisloe Road Business Park
Gloucester
GL2 7AF
United Kingdom","Fri, 02/23/2024 - 08:53",Off,On,51.722609,-2.36846,01453 890 578,,,,,KEY Distributor,https://www.builditonline.co.uk
1141,Buildit Gloucester,/location/buildit-gloucester,Ungraded,,26a Hempsted Lane,Hempsted Lane,Gloucester,GL2 5JA,United Kingdom,millboard@builditonline.co.uk,"Buildit are a local, independent Builders Merchant offering a comprehensive range of products to the trade and DIY customer. Buildit have three branches which are located to service Gloucestershire and the Wiltshire borders.",Off,"26a Hempsted Lane
Hempsted Lane
Gloucester
GL2 5JA
United Kingdom","Fri, 02/23/2024 - 08:53",Off,On,51.8585596,-2.2607539,01452 520 946,,,,,KEY Distributor,https://www.builditonline.co.uk/
1142,Buildit Malmesbury,/location/buildit-malmesbury,Ungraded,,Units 1-4 Whiteheath Business Park,Corston,Near Malmesbury,SN16 0HJ,United Kingdom,millboard@builditonline.co.uk,"Buildit are a local, independent Builders Merchant offering a comprehensive range of products to the trade and DIY customer. Buildit have three branches which are located to service Gloucestershire and the Wiltshire borders.",Off,"Units 1-4 Whiteheath Business Park
Corston
Near Malmesbury
SN16 0HJ
United Kingdom","Thu, 02/22/2024 - 18:04",Off,On,51.5579281,-2.1086255,01666 848410,123652136,,,,KEY Distributor,
1143,Coastal Building Supplies,/location/coastal-building-supplies,Ungraded,,"Unit 2,",Sizewell Crossing,Leiston,IP16 4LW,United Kingdom,james@coastalbs.co.uk,,Off,"Unit 2,
Sizewell Crossing
Leiston
IP16 4LW
United Kingdom","Thu, 02/22/2024 - 17:59",Off,On,52.2071455,1.5885574,01728 833453,7785306996,,,,,
1144,County Building Supplies,/location/county-building-supplies,Ungraded,,Unit 25 Wonastow Road East,,Monmouth,NP25 5JB,United Kingdom,,,Off,"Unit 25 Wonastow Road East
Monmouth
NP25 5JB
United Kingdom","Thu, 02/22/2024 - 18:04",Off,On,51.8071589,-2.7284558,01600 710960,,,,,,http://www.countyonline.co.uk
1145,Deck Direct Ltd (Luxury Outdoor Spaces),/location/deck-direct-ltd-(luxury-outdoor-spaces),Ungraded,,"Unit 3A Arrow Trading Estate,",Corporation Road,"Audenshaw, Manchester",M34 5LR,United Kingdom,info@luxuryoutdoorspaces.co.uk,"Deck Direct Limited is a leading one stop outlet for quality decking products. We supply to both Trade and Retail and pride ourselves on our experience in selling Millboard products. We have experienced staff to help you design and enjoy your outdoor living space. Our staff have been trained with Millboard products. Need help with planning? Visit our showroom in Cheshire to visualize your dream. Our design, supply & install brand is Luxury Outdoor Spaces, visit us at www.luxuryoutdoorspaces.co.uk",Display Center,"Unit 3A Arrow Trading Estate, 
Corporation Road
Audenshaw, Manchester
M34 5LR
United Kingdom","Thu, 02/22/2024 - 18:16",Off,On,53.4495234,-2.1635439,0161 302 9979,,,,,"KEY Distributor, Premier Distributor",https://www.luxuryoutdoorspaces.co.uk/
1146,Decked Out Composites,/location/decked-out-composites,Ungraded,,,"Squire's Garden Centre, Epsom Road",Leatherhead,KT24 6AR,United Kingdom,sales@deckedoutcomposites.com,,Display Center,"Squire's Garden Centre, Epsom Road
West Horsley
Leatherhead
KT24 6AR
United Kingdom","Wed, 02/28/2024 - 20:51",Off,On,51.26267113,-0.448510854,01483 617896,,,,,Premier Distributor,https://www.deckedoutcomposites.co.uk
1147,Designer Decking,/location/designer-decking,Ungraded,,Unit 1,Peel Street,Abergele,LL22 7HY,United Kingdom,accounts@designerdecking.co.uk,"Designer Decking not only supplies products to home or trade customers we have a dedicated installation service too. We can supply and install a wide range of verandas, balconies, balustrades, skirting, gates and decking for your home. We also specialise in caravan decking, caravan steps and caravan skirting all designed to get the most out of your holiday home.",Off,"Unit 1
Peel Street
Abergele
LL22 7HY
United Kingdom","Fri, 02/23/2024 - 08:37",Off,On,53.2861673,-3.5826962,01745 777900,,,,,KEY Distributor,https://designerdecking.co.uk/
1148,Haldane Fisher Ltd,/location/haldane-fisher-ltd,Silver,,164 Mahon Road,Tandragee Road,Craigavon,BT62 3RX,United Kingdom,louise.law@haldane-fisher.com,,Off,"164 Mahon Road
Tandragee Road
Craigavon
BT62 3RX
United Kingdom","Thu, 02/22/2024 - 17:49",Off,On,54.3887319,-6.445527,02838 616 700,2838616708,1,,,KEY Distributor,
1149,Dumfries Timber Company Ltd,/location/dumfries-timber-company-ltd,Ungraded,,Unit C2 Catherinefield Road,Lochar Ind Estate,Dumfries,DG1 3PJ,United Kingdom,jamie@dumfriestimber.co.uk,,Off,"Unit C2 Catherinefield Road
Lochar Ind Estate
Dumfries
DG1 3PJ
United Kingdom","Fri, 02/23/2024 - 08:39",Off,On,55.0992346,-3.5638414,01387 250 149,,,,,,https://www.dtcmerchants.co.uk/
1150,Eden Landscape Projects,/location/eden-landscape-projects,Ungraded,,68 Finedon Road,Finedon Road,Irthlingborough,NN9 5TZ,United Kingdom,douglas.laughton@me.com,,Off,"68 Finedon Road
Finedon Road
Irthlingborough
NN9 5TZ
United Kingdom","Thu, 02/22/2024 - 18:07",Off,On,52.3279727,-0.6136942,7714008292,,,,,,
1151,Ergo Group Ltd,/location/ergo-group-ltd,Ungraded,,Longacres,London Road,London,GU19 5JB,United Kingdom,info@ergogroupltd.com,,Off,"Longacres
London Road
London
GU19 5JB
United Kingdom","Fri, 02/23/2024 - 08:38",Off,On,51.3722765,-0.6842329,01276 477461,,,,,,https://ergogrouplimited.com/
1152,Evalast Home Improvements,/location/evalast-home-improvements,Ungraded,,Evalast House,Hindpool Road,Barrow-in-Furness,LA14 2ND,United Kingdom,paul@evalastwindows.co.uk,,Off,"Evalast House
Hindpool Road
Barrow-in-Furness
LA14 2ND
United Kingdom","Fri, 02/23/2024 - 08:39",Off,On,54.1111969,-3.2306819,01229 871616,,,,,,
1153,Freedom Leisure,/location/freedom-leisure,Ungraded,,"The Old Tack Room, Summer Hill Garden Centre",Pipps Hill Road North,Essex,CM11 2UJ,United Kingdom,steve@freedom-leisure.com,,Display Center,"The Old Tack Room, Summer Hill Garden Centre
Pipps Hill Road North
Essex
CM11 2UJ
United Kingdom","Thu, 02/22/2024 - 17:58",Off,On,51.5895735,0.463492,01268 530333,,,,,,https://www.freedom-leisure.com
1154,Haldane Fisher Wigan,/location/haldane-fisher-wigan,Silver,,,Liverpool Road,Wigan,WN4 0YU,United Kingdom,jmarshall@haldane-fisher.com,,Off,"Liverpool Road
Wigan
WN4 0YU
United Kingdom","Fri, 02/23/2024 - 09:30",Off,On,53.4862765,-2.6572315,01942 724 422,,1,,,KEY Distributor,https://www.haldane-fisher.com/
1155,Guernsey Building Supplies,/location/guernsey-building-supplies,Ungraded,,Guelles Lane,St Peter Port,Guernsey,GY1 2RA,United Kingdom,sales.gbs@sydenhams.co.uk,"Established in 1874 in Poole, Dorset - Sydenhams are able to supply you with all you need for your Building or DIY project.",Off,"Guelles Lane	
St Peter Port
Guernsey
GY1 2RA
United Kingdom","Fri, 02/23/2024 - 08:21",On,On,49.46649856,-2.543781094,01481 728045,,,,,"KEY Distributor, Premier Distributor",https://www.sydenhams.co.uk/
1156,MKM Builders Merchant Chester,/location/mkm-builders-merchant-chester,Ungraded,,2 Winsford Way,Sealand Industrial Estate,Chester,CH1 4NL,United Kingdom,chester@mkmbs.co.uk,,Off,"2 Winsford Way
Sealand Industrial Estate
Chester
CH1 4NL
United Kingdom","Thu, 02/22/2024 - 17:58",Off,On,53.1927885,-2.9170374,01244 207200,,,,,KEY Distributor,
1157,MKM Builders Merchant Newent,/location/mkm-builders-merchant-newent,Ungraded,,Newent Business Park,,Newent,GL18 1DZ,United Kingdom,newent@mkmbs.co.uk,,Off,"Newent Business Park
Newent
GL18 1DZ
United Kingdom","Thu, 02/22/2024 - 18:20",Off,On,51.929867,-2.3931345,01531 800200,,,,,KEY Distributor,
1158,MKM Builders Merchant Telford,/location/mkm-builders-merchant-telford,Ungraded,,Unit 50 Ketley Business Park,Ketley,Telford,TF1 5JD,United Kingdom,telford@mkmbs.co.uk,,Off,"Unit 50 Ketley Business Park
Ketley
Telford
TF1 5JD
United Kingdom","Thu, 02/22/2024 - 18:05",Off,On,52.6933955,-2.4823606,01952 947888,,,,,KEY Distributor,
1159,MKM Builders Merchant Warrington,/location/mkm-builders-merchant-warrington,Ungraded,,,Winwick Road,Warrington,WA2 8HQ,United Kingdom,warrington@mkmbs.co.uk,,Off,"Winwick Road
Warrington
WA2 8HQ
United Kingdom","Fri, 02/23/2024 - 09:18",Off,On,53.4004624,-2.5948377,01925 918400,,,,,KEY Distributor,
1160,MKM Building Supplies Aberdeen,/location/mkm-building-supplies-aberdeen,Ungraded,,Unit 9,Miller Street,Aberdeen,AB11 5HW,United Kingdom,grant.hay@mkmbs.co.uk,,Off,"Unit 9
Miller Street
Aberdeen
AB11 5HW
United Kingdom","Fri, 02/23/2024 - 08:39",Off,On,57.1476402,-2.0850396,01224 064646,,,,,,
1161,MKM Building Supplies Chelmsford,/location/mkm-building-supplies-chelmsford,Ungraded,,7 Montrose Road,Dukes Park Industrial Estate,Chelmsford,CM2 6TE,United Kingdom,chelmsford@mkmbs.co.uk,,Off,"7 Montrose Road
Dukes Park Industrial Estate
Chelmsford
CM2 6TE
United Kingdom","Thu, 02/22/2024 - 17:59",Off,On,51.743312,0.5033725,01245 399711,,,,,KEY Distributor,https://www.mkmbs.co.uk
1162,MKM Building Supplies Crewe,/location/mkm-building-supplies-crewe,Ungraded,,Macron Way,Macon Way,Crewe,CW1 6DG,United Kingdom,crewe@mkmbs.co.uk,,Off,"Macron Way
Macon Way
Crewe
CW1 6DG
United Kingdom","Thu, 02/22/2024 - 17:59",Off,On,53.0961884,-2.4307889,01270 653160,,,,,KEY Distributor,https://www.mkmbs.co.uk
1163,MKM Building Supplies Dereham,/location/mkm-building-supplies-dereham,Ungraded,,Greens Road,,Dereham,NR20 3TG,United Kingdom,Dereham@mkmbs.co.uk,,Off,"Greens Road
Dereham
NR20 3TG
United Kingdom","Thu, 02/22/2024 - 18:06",Off,On,52.6752676,0.950254,01362 656040,,,,,KEY Distributor,https://www.mkmbs.co.uk
1164,MKM Building Supplies Durham,/location/mkm-building-supplies-durham,Ungraded,,Renny's Lane,Dragonville In Park,Durham,DH1 2RW,United Kingdom,durham@mkmbs.co.uk,,Off,"Renny's Lane
Dragonville In Park
Durham
DH1 2RW
United Kingdom","Fri, 02/23/2024 - 09:06",Off,On,54.7793676,-1.5387064,0191 374 2070,,,,,KEY Distributor,https://www.mkmbs.co.uk
1165,MKM Building Supplies Grimsby,/location/mkm-building-supplies-grimsby,Ungraded,,Eleanor Street,Eleanor Street,Grimsby,DN32 8AL,United Kingdom,grimsby@mkmbs.co.uk,,Off,"Eleanor Street
Eleanor Street
Grimsby
DN32 8AL
United Kingdom","Thu, 02/22/2024 - 18:09",Off,On,53.5660256,-0.0663442,01472 242111,,,,,KEY Distributor,
1166,MKM Building Supplies Hartlepool,/location/mkm-building-supplies-hartlepool,Ungraded,,Burn Road,Burn Road,Hartlepool,TS25 1RH,United Kingdom,hartlepool@mkmbs.co.uk,,Off,"Burn Road
Burn Road
Hartlepool
TS25 1RH
United Kingdom","Fri, 02/23/2024 - 09:06",Off,On,54.677924,-1.2046554,01429 231500,,,,,KEY Distributor,https://www.mkmbs.co.uk
1167,MKM Building Supplies Honiton,/location/mkm-building-supplies-honiton,Ungraded,,Heath Trade Park,Gloucester Crescent,Honiton,EX14 1DS,United Kingdom,honiton@mkmbs.co.uk,,Off,"Heath Trade Park
Gloucester Crescent
Honiton
EX14 1DS
United Kingdom","Thu, 02/22/2024 - 17:50",Off,On,50.7935459,-3.206295,01404 41242,,,,,KEY Distributor,https://www.mkmbs.co.uk
1168,MKM Building Supplies Hull,/location/mkm-building-supplies-hull,Ungraded,,,Stoneferry Road,Hull,HU8 8DE,United Kingdom,hull@mkmbs.co.uk,,Off,"Stoneferry Road
Hull
HU8 8DE
United Kingdom","Fri, 02/23/2024 - 09:18",Off,On,53.7641646,-0.3273247,01482 345678,,,,,KEY Distributor,
1169,MKM Building Supplies King's Lynn,/location/mkm-building-supplies-king's-lynn,Ungraded,,Hamburg Way,North Lynn Ind Est,King's Lynn,PE30 2ND,United Kingdom,kingslynn@mkmbs.co.uk,,Off,"Hamburg Way
North Lynn Ind Est
King's Lynn
PE30 2ND
United Kingdom","Thu, 02/22/2024 - 18:06",Off,On,52.7699457,0.4186138,01553 817830,,,,,KEY Distributor,https://www.mkmbs.co.uk
1170,MKM Building Supplies Ltd,/location/mkm-building-supplies-ltd,Ungraded,,Fairfield Way,Fairfield Way,Whitby,YO22 4PU,United Kingdom,whitby@mkmbs.co.uk,,Off,"Fairfield Way
Fairfield Way
Whitby
YO22 4PU
United Kingdom","Fri, 02/23/2024 - 09:06",Off,On,54.4724436,-0.5926146,01947 824700,,,,,KEY Distributor,https://www.mkmbs.co.uk
1171,MKM Building Supplies Macclesfield,/location/mkm-building-supplies-macclesfield,Ungraded,,,Queen's Avenue,Macclesfield,SK10 2BN,United Kingdom,macclesfield@mkmbs.co.uk,,Off,"Queen's Avenue
Macclesfield
SK10 2BN
United Kingdom","Fri, 02/23/2024 - 09:12",Off,On,53.2689811,-2.1190492,01625 509380,,,,,KEY Distributor,https://www.mkmbs.co.uk
1172,MKM Building Supplies Malton,/location/mkm-building-supplies-malton,Ungraded,,Showfield Lane Industrial Estate,Showfield Lane,Malton,YO17 6BT,United Kingdom,malton@mkmbs.co.uk,,Off,"Showfield Lane Industrial Estate
Showfield Lane
Malton
YO17 6BT
United Kingdom","Fri, 02/23/2024 - 09:19",Off,On,54.1441415,-0.7987344,01653 696000,,,,,KEY Distributor,https://www.mkmbs.co.uk
1173,MKM Building Supplies Morpeth,/location/mkm-building-supplies-morpeth,Ungraded,,Units 2 and 3 Coopies Way,Coopies Lane Industrial Estate,Morpeth,NE61 6JN,United Kingdom,morpeth@mkmbs.co.uk,,Off,"Units 2 and 3 Coopies Way
Coopies Lane Industrial Estate
Morpeth
NE61 6JN
United Kingdom","Fri, 02/23/2024 - 09:06",Off,On,55.1617144,-1.6691148,01670 500620,,,,,KEY Distributor,https://www.mkmbs.co.uk
1174,MKM Building Supplies Selby,/location/mkm-building-supplies-selby,Ungraded,,Unit 15,Oakney Wood Drive,Selby,YO8 8LZ,United Kingdom,selby@mkmbs.co.uk,,Display Center,"Unit 15
Oakney Wood Drive
Selby
YO8 8LZ
United Kingdom","Fri, 02/23/2024 - 09:06",Off,On,53.7666986,-1.0666469,01757 211870,,,,,KEY Distributor,https://www.mkmbs.co.uk
1175,MKM Building Supplies Sheffield,/location/mkm-building-supplies-sheffield,Ungraded,,201,Woodbourn Road,Sheffield,S9 3LR,United Kingdom,sheffieldsouth@mkmbs.co.uk,,Off,"201
Woodbourn Road
Sheffield
S9 3LR
United Kingdom","Fri, 02/23/2024 - 08:38",Off,On,53.3853757,-1.4372734,1142894210,,,,,KEY Distributor,
1176,MKM Building Supplies Sheffield,/location/mkm-building-supplies-sheffield-1,Ungraded,,110 Rutland Road,,Sheffield,S3 9PJ,United Kingdom,sheffieldnorth@mkmbs.co.uk,,Off,"110 Rutland Road
Sheffield
S3 9PJ
United Kingdom","Fri, 02/23/2024 - 08:38",Off,On,53.3946,-1.4745621,0114 2709140,,,,,KEY Distributor,https://www.mkmbs.co.uk
1177,MKM Building Supplies Skegness,/location/mkm-building-supplies-skegness,Ungraded,,Holly Road,Heath Road Industrial Estate,Skegness,PE25 3TE,United Kingdom,skegness@mkmbs.co.uk,,Off,"Holly Road
Heath Road Industrial Estate
Skegness
PE25 3TE
United Kingdom","Thu, 02/22/2024 - 18:06",Off,On,53.1398961,0.3209063,01754 898102,,,,,KEY Distributor,https://www.mkmbs.co.uk
1178,MKM Building Supplies Skelton,/location/mkm-building-supplies-skelton,Ungraded,,,Grouse Court,Skelton-in-Cleveland,TS12 2ZS,United Kingdom,skelton@mkmbs.co.uk,"Your new builders' merchant in Skelton-in-Cleveland is now open to the trade & public. You can find us on Grouse Court, TS12 2ZS. MKM Skelton is your new one stop shop for building, plumbing & heating, timber and landscaping supplies. There's also a kitchen and bathroom showroom with dedicated specialists on hand to design a space bespoke to your needs.
Introducing Scott McCabe MKM Skelton's Branch Director, and the MKM Skelton team. Experts in their field with years of experience, utilising the best local knowledge and their teams exceptional customer service to help you find what you need for your next project.",Off,"Grouse Court
Skelton-in-Cleveland
TS12 2ZS
United Kingdom","Thu, 02/22/2024 - 18:21",Off,On,54.5658104,-0.9622007,01642 776050,,,,,KEY Distributor,https://www.mkmbs.co.uk/branch/skelton
1179,MKM Building Supplies York,/location/mkm-building-supplies-york,Ungraded,,Unit 4 Kettlestring Lane,Clifton Moor,York,YO30 4XF,United Kingdom,york@mkmbs.co.uk,,Off,"Unit 4 Kettlestring Lane
Clifton Moor
York
YO30 4XF
United Kingdom","Fri, 02/23/2024 - 09:19",Off,On,53.9882308,-1.0984577,01904 696410,,,,,KEY Distributor,https://www.mkmbs.co.uk
1180,MKM Milton Keynes,/location/mkm-milton-keynes,Ungraded,,Deltic Avenue,A5,Milton Keynes,MK13 8LD,United Kingdom,luke.oneill@mkmbs.co.uk,"MKM is built on the concept that skilled, local people who understand the needs of local customers should serve the local trade. MKM prides themselves on customer service and believe that it's the employees who really set MKM apart from the competition. Their professional, knowledgeable staff have a wealth of experience and are on hand to offer any advice and support their customers' needs.",Off,"Deltic Avenue
A5
Milton Keynes
MK13 8LD
United Kingdom","Thu, 02/22/2024 - 18:07",Off,On,52.0391432,-0.782748,01908 808100,,,,,Premier Distributor,
